Batch,Year,Location,Rep,Cross,Line,Yield,Environment,GxE
2016,2022,2,2,19,966,0.1871081622607349,2022_2,966_2022_2
2016,2022,2,2,19,967,-0.5598452073754003,2022_2,967_2022_2
2016,2022,2,2,19,968,-0.6309283216296747,2022_2,968_2022_2
2016,2022,2,2,19,969,-0.562402983194086,2022_2,969_2022_2
2016,2022,2,2,19,970,0.5862478604881587,2022_2,970_2022_2
2016,2022,2,2,19,971,0.5517109938843956,2022_2,971_2022_2
2016,2022,2,2,19,972,-0.35836333901014705,2022_2,972_2022_2
2016,2022,2,2,19,973,-0.49283127797018134,2022_2,973_2022_2
2016,2022,2,2,19,974,0.14154883895959824,2022_2,974_2022_2
2016,2022,2,2,19,975,-0.07100041161323943,2022_2,975_2022_2
2016,2022,2,2,19,976,-0.5583737765093045,2022_2,976_2022_2
2016,2022,2,2,19,977,-0.4051542810559377,2022_2,977_2022_2
2016,2022,2,2,19,978,-2.0870283047156892,2022_2,978_2022_2
2016,2022,2,2,19,979,1.2236130524818676,2022_2,979_2022_2
2016,2022,2,2,19,980,-0.3605525782858455,2022_2,980_2022_2
2016,2022,2,2,19,981,0.2710294443654255,2022_2,981_2022_2
2016,2022,2,2,19,982,0.15420489216263444,2022_2,982_2022_2
2016,2022,2,2,19,983,0.7393503145100491,2022_2,983_2022_2
2016,2022,2,2,19,984,-0.8975258181014683,2022_2,984_2022_2
2016,2022,2,2,19,985,-1.6498762408951482,2022_2,985_2022_2
2016,2022,2,2,19,986,-0.13373304954060486,2022_2,986_2022_2
2016,2022,2,2,19,987,-0.28460756380533264,2022_2,987_2022_2
2016,2022,2,2,19,988,-1.5913150324795047,2022_2,988_2022_2
2016,2022,2,2,19,989,-3.3253278046659176,2022_2,989_2022_2
2016,2022,2,2,19,990,-1.0212751478263007,2022_2,990_2022_2
2016,2022,2,2,19,991,0.8923628075553224,2022_2,991_2022_2
2016,2022,2,2,19,992,0.25628977952293264,2022_2,992_2022_2
2016,2022,2,2,19,993,-1.3552873074556295,2022_2,993_2022_2
2016,2022,2,2,19,994,-1.0431990371605835,2022_2,994_2022_2
2016,2022,2,2,19,995,-0.4102420104319402,2022_2,995_2022_2
2016,2022,2,2,19,996,-0.6592069272891572,2022_2,996_2022_2
2016,2022,2,2,19,997,-1.3183080375582004,2022_2,997_2022_2
2016,2022,2,2,19,998,0.6423210910459917,2022_2,998_2022_2
2016,2022,2,2,19,999,0.6704388746437369,2022_2,999_2022_2
2016,2022,2,2,20,1000,-1.494423764130133,2022_2,1000_2022_2
2016,2022,2,2,20,1001,-1.3514544673619517,2022_2,1001_2022_2
2016,2022,2,2,20,1002,-3.081233814171422,2022_2,1002_2022_2
2016,2022,2,2,20,1003,-1.5472298225558763,2022_2,1003_2022_2
2016,2022,2,2,20,1004,-0.13640374377902942,2022_2,1004_2022_2
2016,2022,2,2,20,1005,1.32997661549956,2022_2,1005_2022_2
2016,2022,2,2,20,1006,-0.8596906293971739,2022_2,1006_2022_2
2016,2022,2,2,20,1007,-0.026272221080222757,2022_2,1007_2022_2
2016,2022,2,2,20,1008,0.5282024100930904,2022_2,1008_2022_2
2016,2022,2,2,20,1009,-1.7408923013597963,2022_2,1009_2022_2
2016,2022,2,2,20,1010,-1.5908400929646724,2022_2,1010_2022_2
2016,2022,2,2,20,1011,-0.4964954177495936,2022_2,1011_2022_2
2016,2022,2,2,20,1012,-0.7894134437354405,2022_2,1012_2022_2
2016,2022,2,2,20,1013,-1.2370285647108485,2022_2,1013_2022_2
2016,2022,2,2,20,1014,0.3240314786630054,2022_2,1014_2022_2
2016,2022,2,2,20,1015,-0.14378408242644924,2022_2,1015_2022_2
2016,2022,2,2,20,1016,0.04521181248568967,2022_2,1016_2022_2
2016,2022,2,2,20,1017,-0.48263750280466067,2022_2,1017_2022_2
2016,2022,2,2,20,1018,-0.987257074167447,2022_2,1018_2022_2
2016,2022,2,2,20,1019,-0.7482224062285191,2022_2,1019_2022_2
2016,2022,2,2,20,1020,-2.272525555014732,2022_2,1020_2022_2
2016,2022,2,2,20,1021,-2.0799666033307167,2022_2,1021_2022_2
2016,2022,2,2,20,1022,-0.22728839691427533,2022_2,1022_2022_2
2016,2022,2,2,20,1023,-0.15110622087467662,2022_2,1023_2022_2
2016,2022,2,2,20,1024,0.30685170024012837,2022_2,1024_2022_2
2016,2022,2,2,20,1025,-1.0883760486571372,2022_2,1025_2022_2
2016,2022,2,2,20,1026,-1.8017886374631438,2022_2,1026_2022_2
2016,2022,2,2,20,1027,-0.516372903903294,2022_2,1027_2022_2
2016,2022,2,2,20,1028,-2.5564689962650733,2022_2,1028_2022_2
2016,2022,2,2,20,1029,-0.8023158084376334,2022_2,1029_2022_2
2016,2022,2,2,20,1030,-0.8017217916999789,2022_2,1030_2022_2
2016,2022,2,2,20,1031,0.11933688737940862,2022_2,1031_2022_2
2016,2022,2,2,20,1032,-1.4043662219748427,2022_2,1032_2022_2
2016,2022,2,2,20,1033,-0.16917434971148526,2022_2,1033_2022_2
2016,2022,2,2,20,1034,-1.1081209052970302,2022_2,1034_2022_2
2016,2022,2,2,20,1035,-0.21335473168660413,2022_2,1035_2022_2
2016,2022,2,2,20,1036,-0.5373344425795675,2022_2,1036_2022_2
2016,2022,2,2,20,1037,-1.1664793888123683,2022_2,1037_2022_2
2016,2022,2,2,20,1038,0.10827335431537366,2022_2,1038_2022_2
2016,2022,2,2,20,1039,-0.7835737291138261,2022_2,1039_2022_2
2016,2022,2,2,20,1040,0.5286093293861701,2022_2,1040_2022_2
2016,2022,2,2,20,1041,-0.9976948128873828,2022_2,1041_2022_2
2016,2022,2,2,20,1042,-0.7291084946903401,2022_2,1042_2022_2
2016,2022,2,2,20,1043,-0.9348798200996417,2022_2,1043_2022_2
2016,2022,2,2,20,1044,0.429251777281315,2022_2,1044_2022_2
2016,2022,2,2,20,1045,-1.3017410393515425,2022_2,1045_2022_2
2016,2022,2,2,20,1046,-2.9717116908948924,2022_2,1046_2022_2
2016,2022,2,2,20,1047,-1.468092076607158,2022_2,1047_2022_2
2016,2022,2,2,20,1048,-2.0440341166758977,2022_2,1048_2022_2
2016,2022,2,2,20,1049,-1.7909099851606882,2022_2,1049_2022_2
2016,2022,2,2,21,1050,-1.6671384934901456,2022_2,1050_2022_2
2016,2022,2,2,21,1051,-1.5194941062634884,2022_2,1051_2022_2
2016,2022,2,2,21,1052,-0.45862796369018305,2022_2,1052_2022_2
2016,2022,2,2,21,1053,-1.1179304742673088,2022_2,1053_2022_2
2016,2022,2,2,21,1054,-0.14678637149770196,2022_2,1054_2022_2
2016,2022,2,2,21,1055,0.7057888737869674,2022_2,1055_2022_2
2016,2022,2,2,21,1056,-0.6868131285291522,2022_2,1056_2022_2
2016,2022,2,2,21,1057,-0.8140501368385034,2022_2,1057_2022_2
2016,2022,2,2,21,1058,-0.8561083112390642,2022_2,1058_2022_2
2016,2022,2,2,21,1059,0.30838066898161365,2022_2,1059_2022_2
2016,2022,2,2,21,1060,0.5979234579773178,2022_2,1060_2022_2
2016,2022,2,2,21,1061,-2.172062636582659,2022_2,1061_2022_2
2016,2022,2,2,21,1062,-0.8704653667446184,2022_2,1062_2022_2
2016,2022,2,2,21,1063,1.0012405186841489,2022_2,1063_2022_2
2016,2022,2,2,21,1064,0.3329463748186894,2022_2,1064_2022_2
2016,2022,2,2,21,1065,-1.2863913756779861,2022_2,1065_2022_2
2016,2022,2,2,21,1066,0.17876978943092414,2022_2,1066_2022_2
2016,2022,2,2,21,1067,-0.7213570536165347,2022_2,1067_2022_2
2016,2022,2,2,21,1068,-0.29251274134145333,2022_2,1068_2022_2
2016,2022,2,2,21,1069,0.05006009034161529,2022_2,1069_2022_2
2016,2022,2,2,21,1070,-0.40014257456737934,2022_2,1070_2022_2
2016,2022,2,2,21,1071,-1.0944985855582563,2022_2,1071_2022_2
2016,2022,2,2,21,1072,-0.770360650089895,2022_2,1072_2022_2
2016,2022,2,2,21,1073,0.18347860479742614,2022_2,1073_2022_2
2016,2022,2,2,21,1074,-0.09938416139187012,2022_2,1074_2022_2
2016,2022,2,2,21,1075,-1.8689697551226936,2022_2,1075_2022_2
2016,2022,2,2,21,1076,-0.7674781609344952,2022_2,1076_2022_2
2016,2022,2,2,21,1077,0.20358943903661475,2022_2,1077_2022_2
2016,2022,2,2,21,1078,0.3122001779672938,2022_2,1078_2022_2
2016,2022,2,2,21,1079,0.503364365065007,2022_2,1079_2022_2
2016,2022,2,2,21,1080,-0.5324124188556805,2022_2,1080_2022_2
2016,2022,2,2,21,1081,-1.1075837702300602,2022_2,1081_2022_2
2016,2022,2,2,21,1082,-0.43148659351032004,2022_2,1082_2022_2
2016,2022,2,2,21,1083,-0.4159773194176022,2022_2,1083_2022_2
2016,2022,2,2,21,1084,0.2904177917519579,2022_2,1084_2022_2
2016,2022,2,2,21,1085,0.3647435507155652,2022_2,1085_2022_2
2016,2022,2,2,21,1086,0.09248445840970931,2022_2,1086_2022_2
2016,2022,2,2,21,1087,0.3446488931365346,2022_2,1087_2022_2
2016,2022,2,2,21,1088,1.6521863043973317,2022_2,1088_2022_2
2016,2022,2,2,21,1089,-0.8933353625431733,2022_2,1089_2022_2
2016,2022,2,2,21,1090,0.9852568622438067,2022_2,1090_2022_2
2016,2022,2,2,21,1091,-0.021460951081557544,2022_2,1091_2022_2
2016,2022,2,2,21,1092,-0.6488194887688119,2022_2,1092_2022_2
2016,2022,2,2,21,1093,-1.0070554642485103,2022_2,1093_2022_2
2016,2022,2,2,21,1094,1.0273186587737597,2022_2,1094_2022_2
2016,2022,2,2,21,1095,-0.7603948357772886,2022_2,1095_2022_2
2016,2022,2,2,21,1096,-0.709966866138115,2022_2,1096_2022_2
2016,2022,2,2,21,1097,0.08936577253823239,2022_2,1097_2022_2
2016,2022,2,2,21,1098,-0.6905910260257734,2022_2,1098_2022_2
2016,2022,2,2,21,1099,-0.4869872129438779,2022_2,1099_2022_2
2016,2022,2,2,22,1100,-1.5936384584983856,2022_2,1100_2022_2
2016,2022,2,2,22,1101,-2.1561065644815156,2022_2,1101_2022_2
2016,2022,2,2,22,1102,0.5360997736737743,2022_2,1102_2022_2
2016,2022,2,2,22,1103,-0.6297622358221309,2022_2,1103_2022_2
2016,2022,2,2,22,1104,-1.3216276848173787,2022_2,1104_2022_2
2016,2022,2,2,22,1105,-0.9231621925222941,2022_2,1105_2022_2
2016,2022,2,2,22,1106,-0.4077398644246482,2022_2,1106_2022_2
2016,2022,2,2,22,1107,-0.2533920692481414,2022_2,1107_2022_2
2016,2022,2,2,22,1108,-1.0996449529251096,2022_2,1108_2022_2
2016,2022,2,2,22,1109,-0.030148676898908044,2022_2,1109_2022_2
2016,2022,2,2,22,1110,-1.8600642583649591,2022_2,1110_2022_2
2016,2022,2,2,22,1111,-1.018395112951972,2022_2,1111_2022_2
2016,2022,2,2,22,1112,-0.9925164055173196,2022_2,1112_2022_2
2016,2022,2,2,22,1113,0.529821538626699,2022_2,1113_2022_2
2016,2022,2,2,22,1114,-2.42277562511318,2022_2,1114_2022_2
2016,2022,2,2,22,1115,-0.7070894936713975,2022_2,1115_2022_2
2016,2022,2,2,22,1116,-0.35930866329922195,2022_2,1116_2022_2
2016,2022,2,2,22,1117,-0.34798883875038844,2022_2,1117_2022_2
2016,2022,2,2,22,1118,-0.7115947284236193,2022_2,1118_2022_2
2016,2022,2,2,22,1119,-0.973964154117355,2022_2,1119_2022_2
2016,2022,2,2,22,1120,-1.365161256077544,2022_2,1120_2022_2
2016,2022,2,2,22,1121,-0.7259706038112655,2022_2,1121_2022_2
2016,2022,2,2,22,1122,-1.0848439976650064,2022_2,1122_2022_2
2016,2022,2,2,22,1123,-0.9756780908569485,2022_2,1123_2022_2
2016,2022,2,2,22,1124,-0.6015355000263851,2022_2,1124_2022_2
2016,2022,2,2,22,1125,-1.0536965216396346,2022_2,1125_2022_2
2016,2022,2,2,22,1126,-2.782872894620179,2022_2,1126_2022_2
2016,2022,2,2,22,1127,-0.951422037083308,2022_2,1127_2022_2
2016,2022,2,2,22,1128,-0.5943938442855392,2022_2,1128_2022_2
2016,2022,2,2,22,1129,-0.6635851865641779,2022_2,1129_2022_2
2016,2022,2,2,22,1130,-0.10620050589775848,2022_2,1130_2022_2
2016,2022,2,2,22,1131,-1.9633443677147202,2022_2,1131_2022_2
2016,2022,2,2,22,1132,0.287467720664885,2022_2,1132_2022_2
2016,2022,2,2,22,1133,-1.5992071094536178,2022_2,1133_2022_2
2016,2022,2,2,22,1134,-1.3717887433547689,2022_2,1134_2022_2
2016,2022,2,2,22,1135,-1.3947960169634452,2022_2,1135_2022_2
2016,2022,2,2,22,1136,-0.17622061318430382,2022_2,1136_2022_2
2016,2022,2,2,22,1137,-0.8247538062535757,2022_2,1137_2022_2
2016,2022,2,2,22,1138,-0.8848821635780246,2022_2,1138_2022_2
2016,2022,2,2,22,1139,1.1672115950616302,2022_2,1139_2022_2
2016,2022,2,2,22,1140,-0.8979764187835336,2022_2,1140_2022_2
2016,2022,2,2,22,1141,-1.4126183397602017,2022_2,1141_2022_2
2016,2022,2,2,22,1142,-2.032489039649257,2022_2,1142_2022_2
2016,2022,2,2,22,1143,-0.8707180410372627,2022_2,1143_2022_2
2016,2022,2,2,22,1144,0.6851647116303488,2022_2,1144_2022_2
2016,2022,2,2,22,1145,-0.7316194154916618,2022_2,1145_2022_2
2016,2022,2,2,22,1146,-0.05242211564691046,2022_2,1146_2022_2
2016,2022,2,2,22,1147,-1.2754727696478518,2022_2,1147_2022_2
2016,2022,2,2,22,1148,-0.9060260331884181,2022_2,1148_2022_2
2016,2022,2,2,22,1149,-1.0712353521011964,2022_2,1149_2022_2
2016,2022,2,2,23,1150,0.2951782728387341,2022_2,1150_2022_2
2016,2022,2,2,23,1151,0.5600209597147054,2022_2,1151_2022_2
2016,2022,2,2,23,1152,-0.2473835255269311,2022_2,1152_2022_2
2016,2022,2,2,23,1153,-0.949973854022462,2022_2,1153_2022_2
2016,2022,2,2,23,1154,0.8383146459300999,2022_2,1154_2022_2
2016,2022,2,2,23,1155,-0.4495413614470345,2022_2,1155_2022_2
2016,2022,2,2,23,1156,-0.20120645775155932,2022_2,1156_2022_2
2016,2022,2,2,23,1157,1.1420204096413,2022_2,1157_2022_2
2016,2022,2,2,23,1158,1.5976331039226002,2022_2,1158_2022_2
2016,2022,2,2,23,1159,0.7828950065911118,2022_2,1159_2022_2
2016,2022,2,2,23,1160,0.5595566381620933,2022_2,1160_2022_2
2016,2022,2,2,23,1161,1.9256871817635073,2022_2,1161_2022_2
2016,2022,2,2,23,1162,0.8250157166743894,2022_2,1162_2022_2
2016,2022,2,2,23,1163,-0.23047542261243664,2022_2,1163_2022_2
2016,2022,2,2,23,1164,0.3720505221354079,2022_2,1164_2022_2
2016,2022,2,2,23,1165,-1.7636657882469904,2022_2,1165_2022_2
2016,2022,2,2,23,1166,1.5664913123992148,2022_2,1166_2022_2
2016,2022,2,2,23,1167,1.0391675618073928,2022_2,1167_2022_2
2016,2022,2,2,23,1168,-1.5147331100384929,2022_2,1168_2022_2
2016,2022,2,2,23,1169,-0.02225754301851654,2022_2,1169_2022_2
2016,2022,2,2,23,1170,1.7514486556747024,2022_2,1170_2022_2
2016,2022,2,2,23,1171,1.1084414605692754,2022_2,1171_2022_2
2016,2022,2,2,23,1172,0.49419930638029885,2022_2,1172_2022_2
2016,2022,2,2,23,1173,-0.5792076278620346,2022_2,1173_2022_2
2016,2022,2,2,23,1174,1.5746606310946651,2022_2,1174_2022_2
2016,2022,2,2,23,1175,-1.692534722825739,2022_2,1175_2022_2
2016,2022,2,2,23,1176,1.566480928987421,2022_2,1176_2022_2
2016,2022,2,2,23,1177,1.2251914493977438,2022_2,1177_2022_2
2016,2022,2,2,23,1178,-0.20707610249889846,2022_2,1178_2022_2
2016,2022,2,2,23,1179,-0.8455754501306967,2022_2,1179_2022_2
2016,2022,2,2,23,1180,1.9820504111831787,2022_2,1180_2022_2
2016,2022,2,2,23,1181,-0.5308531825532505,2022_2,1181_2022_2
2016,2022,2,2,23,1182,0.9774352547840579,2022_2,1182_2022_2
2016,2022,2,2,23,1183,0.4945179640448956,2022_2,1183_2022_2
2016,2022,2,2,23,1184,-0.8796303176042313,2022_2,1184_2022_2
2016,2022,2,2,23,1185,0.2964382460220728,2022_2,1185_2022_2
2016,2022,2,2,23,1186,-0.11413381024953474,2022_2,1186_2022_2
2016,2022,2,2,23,1187,-0.1556950001111081,2022_2,1187_2022_2
2016,2022,2,2,23,1188,-0.40646696639983443,2022_2,1188_2022_2
2016,2022,2,2,23,1189,0.52546286669012,2022_2,1189_2022_2
2016,2022,2,2,23,1190,1.6232452249778115,2022_2,1190_2022_2
2016,2022,2,2,23,1191,0.7458273146448694,2022_2,1191_2022_2
2016,2022,2,2,23,1192,-0.5059810991705519,2022_2,1192_2022_2
2016,2022,2,2,23,1193,-0.7612474997131636,2022_2,1193_2022_2
2016,2022,2,2,23,1194,-0.6071779636781323,2022_2,1194_2022_2
2016,2022,2,2,23,1195,-0.2708095875944906,2022_2,1195_2022_2
2016,2022,2,2,23,1196,-2.89854218227908,2022_2,1196_2022_2
2016,2022,2,2,23,1197,0.1016449665031518,2022_2,1197_2022_2
2016,2022,2,2,23,1198,-0.8329208782989501,2022_2,1198_2022_2
2016,2022,2,2,23,1199,-0.18868479006471084,2022_2,1199_2022_2
2016,2022,2,2,24,1200,-0.8385398854818913,2022_2,1200_2022_2
2016,2022,2,2,24,1201,-2.320933179793821,2022_2,1201_2022_2
2016,2022,2,2,24,1202,-0.28963499201694215,2022_2,1202_2022_2
2016,2022,2,2,24,1203,0.0804214501036642,2022_2,1203_2022_2
2016,2022,2,2,24,1204,-1.7609237853677038,2022_2,1204_2022_2
2016,2022,2,2,24,1205,0.09445876629781585,2022_2,1205_2022_2
2016,2022,2,2,24,1206,-1.1263316881672996,2022_2,1206_2022_2
2016,2022,2,2,24,1207,0.5870121619241757,2022_2,1207_2022_2
2016,2022,2,2,24,1208,-0.18231758411069893,2022_2,1208_2022_2
2016,2022,2,2,24,1209,0.45159621078235346,2022_2,1209_2022_2
2016,2022,2,2,24,1210,0.0649955253487865,2022_2,1210_2022_2
2016,2022,2,2,24,1211,-1.2566704489404896,2022_2,1211_2022_2
2016,2022,2,2,24,1212,-1.353436021156232,2022_2,1212_2022_2
2016,2022,2,2,24,1213,-0.6537282644986265,2022_2,1213_2022_2
2016,2022,2,2,24,1214,-0.6415673948751656,2022_2,1214_2022_2
2016,2022,2,2,24,1215,-0.6149363596688717,2022_2,1215_2022_2
2016,2022,2,2,24,1216,-1.3906765565868056,2022_2,1216_2022_2
2016,2022,2,2,24,1217,0.29020050401205433,2022_2,1217_2022_2
2016,2022,2,2,24,1218,0.8233021576783449,2022_2,1218_2022_2
2016,2022,2,2,24,1219,-0.707052959983442,2022_2,1219_2022_2
2016,2022,2,2,24,1220,0.8890667953791718,2022_2,1220_2022_2
2016,2022,2,2,24,1221,-1.7351198535145,2022_2,1221_2022_2
2016,2022,2,2,24,1222,-0.4537695129785611,2022_2,1222_2022_2
2016,2022,2,2,24,1223,-0.3118234039177815,2022_2,1223_2022_2
2016,2022,2,2,24,1224,-0.7593123373355679,2022_2,1224_2022_2
2016,2022,2,2,24,1225,-0.2595116365938789,2022_2,1225_2022_2
2016,2022,2,2,24,1226,-0.24424869021521756,2022_2,1226_2022_2
2016,2022,2,2,24,1227,-1.5401681390974233,2022_2,1227_2022_2
2016,2022,2,2,24,1228,-0.044804721852788665,2022_2,1228_2022_2
2016,2022,2,2,24,1229,1.1527051597925873,2022_2,1229_2022_2
2016,2022,2,2,24,1230,-0.8637854180838817,2022_2,1230_2022_2
2016,2022,2,2,24,1231,-0.5382003563490123,2022_2,1231_2022_2
2016,2022,2,2,24,1232,-0.8019469036780538,2022_2,1232_2022_2
2016,2022,2,2,24,1233,-0.32426568105428055,2022_2,1233_2022_2
2016,2022,2,2,24,1234,0.7857942831104072,2022_2,1234_2022_2
2016,2022,2,2,24,1235,-2.3353260329301886,2022_2,1235_2022_2
2016,2022,2,2,24,1236,-0.7069007552253389,2022_2,1236_2022_2
2016,2022,2,2,24,1237,-2.261243413912419,2022_2,1237_2022_2
2016,2022,2,2,24,1238,0.29780164594239134,2022_2,1238_2022_2
2016,2022,2,2,24,1239,-0.6122935698957522,2022_2,1239_2022_2
2016,2022,2,2,24,1240,-0.8887624197445226,2022_2,1240_2022_2
2016,2022,2,2,24,1241,-1.3477896810136896,2022_2,1241_2022_2
2016,2022,2,2,24,1242,-0.21377283414084486,2022_2,1242_2022_2
2016,2022,2,2,24,1243,-0.8632232310113137,2022_2,1243_2022_2
2016,2022,2,2,24,1244,-1.837522237841064,2022_2,1244_2022_2
2016,2022,2,2,24,1245,0.6454973877082902,2022_2,1245_2022_2
2016,2022,2,2,24,1246,-1.7932288967192684,2022_2,1246_2022_2
2016,2022,2,2,24,1247,0.23378602617209163,2022_2,1247_2022_2
2016,2022,2,2,24,1248,-0.7102728362055479,2022_2,1248_2022_2
2016,2022,2,2,24,1249,-1.5629594292813374,2022_2,1249_2022_2
2016,2022,2,2,25,1250,-0.04511272397340166,2022_2,1250_2022_2
2016,2022,2,2,25,1251,0.6121521999566213,2022_2,1251_2022_2
2016,2022,2,2,25,1252,-0.6556856810433104,2022_2,1252_2022_2
2016,2022,2,2,25,1253,1.698573902150566,2022_2,1253_2022_2
2016,2022,2,2,25,1254,0.9543107756271574,2022_2,1254_2022_2
2016,2022,2,2,25,1255,-0.3609192906014047,2022_2,1255_2022_2
2016,2022,2,2,25,1256,1.1660992337862313,2022_2,1256_2022_2
2016,2022,2,2,25,1257,-1.3200726213099863,2022_2,1257_2022_2
2016,2022,2,2,25,1258,0.2689766894507062,2022_2,1258_2022_2
2016,2022,2,2,25,1259,0.8445209408704091,2022_2,1259_2022_2
2016,2022,2,2,25,1260,0.23812346273684948,2022_2,1260_2022_2
2016,2022,2,2,25,1261,0.704559261997321,2022_2,1261_2022_2
2016,2022,2,2,25,1262,0.47947575859224295,2022_2,1262_2022_2
2016,2022,2,2,25,1263,0.0027520135064787177,2022_2,1263_2022_2
2016,2022,2,2,25,1264,0.25200668243217983,2022_2,1264_2022_2
2016,2022,2,2,25,1265,-0.04065966158809678,2022_2,1265_2022_2
2016,2022,2,2,25,1266,0.98330636533956,2022_2,1266_2022_2
2016,2022,2,2,25,1267,0.19918973229159742,2022_2,1267_2022_2
2016,2022,2,2,25,1268,1.2135585627822552,2022_2,1268_2022_2
2016,2022,2,2,25,1269,-0.7039354145764868,2022_2,1269_2022_2
2016,2022,2,2,25,1270,-0.5666356519218024,2022_2,1270_2022_2
2016,2022,2,2,25,1271,-0.16515729111861321,2022_2,1271_2022_2
2016,2022,2,2,25,1272,-0.7386801990435994,2022_2,1272_2022_2
2016,2022,2,2,25,1273,-1.3532089629439197,2022_2,1273_2022_2
2016,2022,2,2,25,1274,-0.12262345880200065,2022_2,1274_2022_2
2016,2022,2,2,25,1275,1.3895782055753128,2022_2,1275_2022_2
2016,2022,2,2,25,1276,-0.6754478994580235,2022_2,1276_2022_2
2016,2022,2,2,25,1277,-0.33966283678387366,2022_2,1277_2022_2
2016,2022,2,2,25,1278,0.658278171189095,2022_2,1278_2022_2
2016,2022,2,2,25,1279,-0.3150715809551826,2022_2,1279_2022_2
2016,2022,2,2,25,1280,-0.7657293888385072,2022_2,1280_2022_2
2016,2022,2,2,25,1281,-0.47140180150273814,2022_2,1281_2022_2
2016,2022,2,2,25,1282,0.30822467512133334,2022_2,1282_2022_2
2016,2022,2,2,25,1283,-0.5453800484063667,2022_2,1283_2022_2
2016,2022,2,2,25,1284,-1.0803490510006937,2022_2,1284_2022_2
2016,2022,2,2,25,1285,0.3616898177742366,2022_2,1285_2022_2
2016,2022,2,2,25,1286,0.42731750792816214,2022_2,1286_2022_2
2016,2022,2,2,25,1287,0.8917241627102026,2022_2,1287_2022_2
2016,2022,2,2,25,1288,-0.782623023450075,2022_2,1288_2022_2
2016,2022,2,2,25,1289,0.8552679906811763,2022_2,1289_2022_2
2016,2022,2,2,25,1290,-0.12135183558478424,2022_2,1290_2022_2
2016,2022,2,2,25,1291,1.078155078804758,2022_2,1291_2022_2
2016,2022,2,2,25,1292,-1.356901746965855,2022_2,1292_2022_2
2016,2022,2,2,25,1293,0.2620591748101682,2022_2,1293_2022_2
2016,2022,2,2,25,1294,-0.27230457379826434,2022_2,1294_2022_2
2016,2022,2,2,25,1295,0.7616537241939975,2022_2,1295_2022_2
2016,2022,2,2,25,1296,-1.184766054565657,2022_2,1296_2022_2
2016,2022,2,2,25,1297,0.3818849181491857,2022_2,1297_2022_2
2016,2022,2,2,25,1298,-0.8721160837844202,2022_2,1298_2022_2
2016,2022,2,2,25,1299,-1.1692288551458254,2022_2,1299_2022_2
2016,2022,2,2,26,1300,-0.16608863865163698,2022_2,1300_2022_2
2016,2022,2,2,26,1301,0.5704561193224784,2022_2,1301_2022_2
2016,2022,2,2,26,1302,-0.827478752561986,2022_2,1302_2022_2
2016,2022,2,2,26,1303,-1.0739412656826544,2022_2,1303_2022_2
2016,2022,2,2,26,1304,-0.0492208933355337,2022_2,1304_2022_2
2016,2022,2,2,26,1305,0.44080284861393604,2022_2,1305_2022_2
2016,2022,2,2,26,1306,-0.07918078075520169,2022_2,1306_2022_2
2016,2022,2,2,26,1307,-1.819048444105025,2022_2,1307_2022_2
2016,2022,2,2,26,1308,0.10754542067905648,2022_2,1308_2022_2
2016,2022,2,2,26,1309,-0.5994491772560312,2022_2,1309_2022_2
2016,2022,2,2,26,1310,-0.5217079655342195,2022_2,1310_2022_2
2016,2022,2,2,26,1311,-1.261652372279078,2022_2,1311_2022_2
2016,2022,2,2,26,1312,-0.21366911519260828,2022_2,1312_2022_2
2016,2022,2,2,26,1313,-0.37734826963796697,2022_2,1313_2022_2
2016,2022,2,2,26,1314,1.914609123216071,2022_2,1314_2022_2
2016,2022,2,2,26,1315,0.657053903018842,2022_2,1315_2022_2
2016,2022,2,2,26,1316,-0.5815738167026407,2022_2,1316_2022_2
2016,2022,2,2,26,1317,0.10081075739708378,2022_2,1317_2022_2
2016,2022,2,2,26,1318,-0.5694084801653458,2022_2,1318_2022_2
2016,2022,2,2,26,1319,-0.2633296958724454,2022_2,1319_2022_2
2016,2022,2,2,26,1320,-1.9049944965004981,2022_2,1320_2022_2
2016,2022,2,2,26,1321,0.2569090265672598,2022_2,1321_2022_2
2016,2022,2,2,26,1322,-0.7336615633969565,2022_2,1322_2022_2
2016,2022,2,2,26,1323,-1.429655070302423,2022_2,1323_2022_2
2016,2022,2,2,26,1324,-0.10310383547414298,2022_2,1324_2022_2
2016,2022,2,2,26,1325,1.2911106686143494,2022_2,1325_2022_2
2016,2022,2,2,26,1326,-0.07103989325816251,2022_2,1326_2022_2
2016,2022,2,2,26,1327,-0.505867669442237,2022_2,1327_2022_2
2016,2022,2,2,26,1328,0.2190553675359919,2022_2,1328_2022_2
2016,2022,2,2,26,1329,-0.6297309703155304,2022_2,1329_2022_2
2016,2022,2,2,26,1330,-0.803511919011622,2022_2,1330_2022_2
2016,2022,2,2,26,1331,0.525993888436252,2022_2,1331_2022_2
2016,2022,2,2,26,1332,0.7388569364255559,2022_2,1332_2022_2
2016,2022,2,2,26,1333,-0.06309299409388497,2022_2,1333_2022_2
2016,2022,2,2,26,1334,-0.5023751194892123,2022_2,1334_2022_2
2016,2022,2,2,26,1335,-2.2329357636882783,2022_2,1335_2022_2
2016,2022,2,2,26,1336,-0.8803538566340459,2022_2,1336_2022_2
2016,2022,2,2,26,1337,0.4209380991473711,2022_2,1337_2022_2
2016,2022,2,2,26,1338,-0.32091626710500865,2022_2,1338_2022_2
